"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Back] Hammer Strength Row",,"",1,"normal",160,9,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Back] Back Extension (Machine)",,"",0,"warmup",130,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Back] Back Extension (Machine)",,"",1,"normal",140,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Back] Back Extension (Machine)",,"",2,"normal",140,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Chest] Decline Chest Press",,"",0,"warmup",80,15,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Chest] Decline Chest Press",,"",1,"normal",100,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Chest] Decline Chest Press",,"",2,"normal",100,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Biceps] Preacher Curl (Machine)",,"",0,"warmup",35,10,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Biceps] Preacher Curl (Machine)",,"",1,"normal",45,10,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Biceps] Preacher Curl (Machine)",,"",2,"normal",45,8,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Triceps] Seated Triceps Press",,"",0,"warmup",100,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Triceps] Seated Triceps Press",,"",1,"normal",120,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","[Triceps] Seated Triceps Press",,"",2,"normal",120,12,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Pull Up (Assisted)",,"",0,"normal",70,10,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Pull Up (Assisted)",,"",1,"normal",55,10,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Pull Up (Assisted)",,"",2,"normal",55,10,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Crunch (Machine)",,"",2,"normal",50,10,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Torso Rotation",,"",0,"warmup",100,15,,,
"Upper","Apr 24, 2026, 8:53 AM","Apr 24, 2026, 9:49 AM","","Torso Rotation",,"",1,"normal",100,15,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",80,15,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Seated Leg Curl (Machine)",,"",1,"normal",90,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Seated Leg Curl (Machine)",,"",2,"normal",100,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Leg Extension (Machine)",,"",0,"warmup",100,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Leg Extension (Machine)",,"",1,"normal",100,10,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Leg Extension (Machine)",,"",2,"normal",100,10,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Leg Press (Machine)",,"",0,"warmup",190,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Leg Press (Machine)",,"",1,"normal",200,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Leg Press (Machine)",,"",2,"normal",210,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Glute Bridge (Machine)",,"",0,"warmup",185,17,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Glute Bridge (Machine)",,"",1,"normal",195,17,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Glute Bridge (Machine)",,"",2,"normal",195,8,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Calf Extension (Machine)",,"",0,"warmup",110,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Calf Extension (Machine)",,"",1,"normal",120,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Calf Extension (Machine)",,"",2,"normal",125,12,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Hip Abduction (Machine)",,"",0,"warmup",100,10,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Hip Abduction (Machine)",,"",1,"normal",100,10,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Hip Abduction (Machine)",,"",2,"normal",100,10,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Crunch (Machine)",,"",2,"normal",50,20,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Torso Rotation",,"",0,"warmup",100,15,,,
"Lower","Apr 23, 2026, 11:44 AM","Apr 23, 2026, 12:39 PM","","Torso Rotation",,"",1,"normal",100,15,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Hammer Strength Row",,"",0,"warmup",150,15,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Hammer Strength Row",,"",1,"normal",150,15,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Back Extension (Machine)",,"",0,"warmup",120,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Back Extension (Machine)",,"",1,"normal",130,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Back Extension (Machine)",,"",2,"normal",130,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Bent Over Row (Barbell)",,"",0,"warmup",45,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Bent Over Row (Barbell)",,"",1,"normal",65,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Back] Bent Over Row (Barbell)",,"",2,"normal",75,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Chest] Decline Chest Press",,"",0,"warmup",80,15,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Chest] Decline Chest Press",,"",1,"normal",100,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Chest] Decline Chest Press",,"",2,"normal",100,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","Bench Press (Smith Machine)",,"",0,"warmup",70,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","Bench Press (Smith Machine)",,"",1,"normal",70,10,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,10,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Triceps] Seated Triceps Press",,"",0,"warmup",110,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Triceps] Seated Triceps Press",,"",1,"normal",115,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","[Triceps] Seated Triceps Press",,"",2,"normal",115,12,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","Torso Rotation",,"",0,"warmup",100,15,,,
"Upper","Apr 22, 2026, 9:16 AM","Apr 22, 2026, 10:07 AM","","Torso Rotation",,"",1,"normal",100,15,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",75,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Seated Leg Curl (Machine)",,"",1,"normal",90,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Seated Leg Curl (Machine)",,"",2,"normal",100,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Glute Bridge (Machine)",,"",0,"warmup",185,17,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Glute Bridge (Machine)",,"",1,"normal",185,17,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Glute Bridge (Machine)",,"",2,"normal",185,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Calf Extension (Machine)",,"",0,"warmup",110,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Calf Extension (Machine)",,"",1,"normal",120,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Calf Extension (Machine)",,"",2,"normal",115,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Leg Extension (Machine)",,"",0,"warmup",100,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Leg Extension (Machine)",,"",1,"normal",100,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Leg Extension (Machine)",,"",2,"normal",100,10,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Leg Press (Machine)",,"",0,"warmup",180,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Leg Press (Machine)",,"",1,"normal",180,12,,,
"Morning workout ☀️","Apr 21, 2026, 8:14 AM","Apr 21, 2026, 8:49 AM","","Leg Press (Machine)",,"",2,"normal",180,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Back] Hammer Strength Row",,"",0,"warmup",155,15,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Back] Hammer Strength Row",,"",1,"normal",175,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Back] Hammer Strength Row",,"",2,"normal",175,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Back] Back Extension (Machine)",,"",0,"warmup",120,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Back] Back Extension (Machine)",,"",1,"normal",130,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Back] Back Extension (Machine)",,"",2,"normal",130,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Chest] Decline Chest Press",,"",0,"warmup",60,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Chest] Decline Chest Press",,"",1,"normal",80,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Chest] Decline Chest Press",,"",2,"normal",90,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Shoulders] Lateral Raise (Seated, Machine)",,"",0,"warmup",25,10,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Triceps] Seated Triceps Press",,"",0,"warmup",95,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Triceps] Seated Triceps Press",,"",1,"normal",105,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Triceps] Seated Triceps Press",,"",2,"normal",105,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","[Triceps] Seated Triceps Press",,"",3,"normal",105,7,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","Pull Up (Assisted)",,"",0,"normal",70,10,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","Pull Up (Assisted)",,"",1,"normal",60,10,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","Pull Up (Assisted)",,"",2,"normal",60,10,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","Torso Rotation",,"",0,"warmup",100,12,,,
"Upper","Apr 20, 2026, 8:55 AM","Apr 20, 2026, 9:45 AM","","Torso Rotation",,"",1,"normal",100,12,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Leg Extension (Machine)",,"",0,"warmup",80,12,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Leg Extension (Machine)",,"",1,"normal",120,10,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Leg Extension (Machine)",,"",2,"normal",100,10,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Leg Press (Machine)",,"",0,"warmup",170,18,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Leg Press (Machine)",,"",1,"normal",180,14,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Leg Press (Machine)",,"",2,"normal",180,12,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Glute Bridge (Machine)",,"",0,"warmup",155,17,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Glute Bridge (Machine)",,"",1,"normal",165,17,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Glute Bridge (Machine)",,"",2,"normal",175,12,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Calf Extension (Machine)",,"",0,"warmup",115,18,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Calf Extension (Machine)",,"",1,"normal",115,15,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Calf Extension (Machine)",,"",2,"normal",115,12,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Hip Abduction (Machine)",,"",0,"warmup",85,20,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Hip Abduction (Machine)",,"",1,"normal",85,20,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Hip Abduction (Machine)",,"",2,"normal",85,20,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Hip Adduction (Machine)",,"",0,"warmup",100,20,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Hip Adduction (Machine)",,"",1,"normal",110,20,,,
"Lower","Apr 19, 2026, 8:38 AM","Apr 19, 2026, 9:26 AM","","Hip Adduction (Machine)",,"",2,"normal",110,20,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Seated Cable Row (V Grip)",,"",0,"warmup",70,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Seated Cable Row (V Grip)",,"",1,"normal",75,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Seated Cable Row (V Grip)",,"",2,"normal",75,10,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Hammer Strength Row",,"",0,"warmup",145,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Hammer Strength Row",,"",1,"normal",145,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Hammer Strength Row",,"",2,"normal",145,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Back Extension (Machine)",,"",0,"warmup",120,10,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Back Extension (Machine)",,"",1,"normal",130,10,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Back] Back Extension (Machine)",,"",2,"normal",130,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Chest] Decline Chest Press",,"",0,"warmup",60,15,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Chest] Decline Chest Press",,"",1,"normal",80,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Chest] Decline Chest Press",,"",2,"normal",80,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Bench Press (Smith Machine)",,"",0,"warmup",60,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Bench Press (Smith Machine)",,"",1,"normal",60,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Chest] Chest Fly (Machine)",,"",0,"warmup",55,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Chest] Chest Fly (Machine)",,"",1,"normal",65,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","[Chest] Chest Fly (Machine)",,"",2,"normal",65,10,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Crunch (Machine)",,"",0,"warmup",50,20,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Torso Rotation",,"",0,"warmup",100,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Torso Rotation",,"",1,"normal",100,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Torso Rotation",,"",2,"normal",100,12,,,
"Upper","Apr 17, 2026, 8:31 AM","Apr 17, 2026, 9:26 AM","","Torso Rotation",,"",3,"normal",100,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",75,15,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Seated Leg Curl (Machine)",,"",1,"normal",90,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Seated Leg Curl (Machine)",,"",2,"normal",100,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Leg Press (Machine)",,"",0,"warmup",180,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Leg Press (Machine)",,"",1,"normal",180,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Leg Press (Machine)",,"",2,"normal",180,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Glute Bridge (Machine)",,"",0,"warmup",155,17,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Glute Bridge (Machine)",,"",1,"normal",175,17,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Glute Bridge (Machine)",,"",2,"normal",195,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Calf Extension (Machine)",,"",0,"warmup",110,10,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Calf Extension (Machine)",,"",1,"normal",120,10,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Calf Extension (Machine)",,"",2,"normal",125,10,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Standing Cable Glute Kickbacks",,"",0,"warmup",95,10,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Standing Cable Glute Kickbacks",,"",1,"normal",95,10,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Hip Adduction (Machine)",,"",0,"warmup",95,18,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Hip Adduction (Machine)",,"",1,"normal",115,20,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Torso Rotation",,"",0,"warmup",100,15,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Torso Rotation",,"",1,"normal",100,15,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Back Extension (Machine)",,"",0,"warmup",120,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Back Extension (Machine)",,"",1,"normal",130,12,,,
"Lower","Apr 16, 2026, 11:41 AM","Apr 16, 2026, 12:38 PM","","Back Extension (Machine)",,"",2,"normal",135,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Hammer Strength Row",,"",0,"warmup",140,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Hammer Strength Row",,"",1,"normal",180,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Hammer Strength Row",,"",2,"normal",180,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",60,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Chest-Supported T-Bar Row",,"",1,"normal",60,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Chest-Supported T-Bar Row",,"",2,"normal",60,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Back Extension (Machine)",,"",0,"warmup",115,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Back Extension (Machine)",,"",1,"normal",135,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Back] Back Extension (Machine)",,"",2,"normal",130,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Chest] Decline Chest Press",,"",0,"warmup",80,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Chest] Decline Chest Press",,"",1,"normal",110,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","[Chest] Decline Chest Press",,"",2,"normal",110,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Bench Press (Smith Machine)",,"",0,"warmup",60,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Bench Press (Smith Machine)",,"",1,"normal",70,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Bench Press (Smith Machine)",,"",2,"normal",70,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Pull Up (Assisted)",,"",0,"normal",70,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Pull Up (Assisted)",,"",1,"normal",65,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Pull Up (Assisted)",,"",2,"normal",65,10,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Crunch (Machine)",,"",0,"warmup",40,6,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Crunch (Machine)",,"",1,"normal",60,20,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Torso Rotation",,"",0,"warmup",100,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Torso Rotation",,"",1,"normal",100,12,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Torso Rotation",,"",2,"normal",100,4,,,
"Upper","Apr 13, 2026, 9:38 AM","Apr 13, 2026, 10:32 AM","","Torso Rotation",,"",3,"normal",100,4,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",75,15,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Seated Leg Curl (Machine)",,"",1,"normal",90,12,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Seated Leg Curl (Machine)",,"",2,"normal",100,12,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Seated Leg Curl (Machine)",,"",3,"normal",80,15,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Seated Leg Curl (Machine)",,"",4,"normal",80,12,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Leg Extension (Machine)",,"",0,"warmup",90,12,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Leg Extension (Machine)",,"",1,"normal",90,11,,,
"Lower","Apr 11, 2026, 11:23 AM","Apr 11, 2026, 12:21 PM","","Leg Press (Machine)",,"",0,"warmup",180,12,,,
